step,t_zone,t_amb,hour,day,a0_raw,a1_raw,t_zone_next,delta_t,p_total,policy,season
1200,25.2748,18.7,1.0,230.04,0.03059,-0.91551,28.1414,2.8666,10.87,random,summer
1201,28.1414,17.8,2.0,230.08,0.32518,-0.37944,28.3779,0.2365,5.17,random,summer
1202,28.3779,16.9,3.0,230.12,-0.55013,-0.40625,25.6141,-2.7638,213.54,random,summer
1203,25.6141,15.9,4.0,230.17,0.98203,-0.68932,28.7417,3.1276,0.71,random,summer
1204,28.7417,15.0,5.0,230.21,-0.26935,0.54971,25.3624,-3.3792,246.28,random,summer
1205,25.3624,16.7,6.0,230.25,-0.82937,-0.07362,23.726,-1.6364,385.03,random,summer
1206,23.726,18.3,7.0,230.29,-0.79198,0.997,22.6299,-1.0961,703.07,random,summer
1207,22.6299,20.0,8.0,230.33,-0.49051,0.37358,25.506,2.8761,461.51,random,summer
1208,25.506,22.0,9.0,230.38,-0.63817,-0.87444,30.1217,4.6157,105.77,random,summer
1209,30.1217,24.1,10.0,230.42,-0.21925,-0.34094,29.6509,-0.4708,313.67,random,summer
1210,29.6509,26.1,11.0,230.46,0.12743,0.46989,30.3073,0.6564,441.24,random,summer
1211,30.3073,26.7,12.0,230.5,0.09421,0.14243,30.9721,0.6647,422.39,random,summer
1212,30.9721,27.2,13.0,230.54,-0.91496,0.1799,27.2394,-3.7327,970.05,random,summer
1213,27.2394,27.8,14.0,230.58,-0.43264,-0.38183,30.4439,3.2046,443.18,random,summer
1214,30.4439,25.4,15.0,230.62,-0.33262,-0.0804,29.4913,-0.9526,514.47,random,summer
1215,29.4913,23.0,16.0,230.67,0.67212,0.54821,32.7246,3.2333,154.02,random,summer
1216,32.7246,20.6,17.0,230.71,-0.63201,0.64508,26.3155,-6.4092,890.56,random,summer
1217,26.3155,20.0,18.0,230.75,-0.65818,-0.24852,26.9779,0.6625,433.71,random,summer
1218,26.9779,19.5,19.0,230.79,-0.67698,0.78974,24.6101,-2.3678,767.38,random,summer
1219,24.6101,18.9,20.0,230.83,-0.60192,-0.80879,27.9418,3.3318,116.84,random,summer
1220,27.9418,18.2,21.0,230.88,-0.43372,0.0088,26.0118,-1.9301,322.29,random,summer
1221,26.0118,17.4,22.0,230.92,-0.16889,-0.45186,27.1042,1.0924,107.53,random,summer
1222,27.1042,16.7,23.0,230.96,0.55225,0.91734,30.0396,2.9355,152.47,random,summer
1223,30.0396,16.3,0.0,231.0,0.45835,0.68913,29.3405,-0.6992,104.25,random,summer
1224,29.3405,16.0,1.0,231.04,0.37088,-0.89959,27.5024,-1.8381,0.05,random,summer
1225,27.5024,15.6,2.0,231.08,0.45269,0.49455,28.9598,1.4574,72.21,random,summer
1226,28.9598,15.0,3.0,231.12,0.98278,-0.69802,28.5449,-0.4148,0.66,random,summer
1227,28.5449,14.5,4.0,231.17,0.64034,-0.64152,27.7545,-0.7904,1.05,random,summer
1228,27.7545,13.9,5.0,231.21,0.78678,0.47325,30.4226,2.6681,69.17,random,summer
1229,30.4226,15.7,6.0,231.25,0.38259,-0.28304,28.1407,-2.2819,7.97,random,summer
1230,28.1407,17.6,7.0,231.29,0.6091,-0.8937,27.8476,-0.2931,0.06,random,summer
1231,27.8476,19.4,8.0,231.33,-0.97454,0.88315,22.8896,-4.958,963.2,random,summer
1232,22.8896,20.9,9.0,231.38,0.76487,-0.71374,31.774,8.8844,0.57,random,summer
1233,31.774,22.4,10.0,231.42,-0.72525,-0.68984,29.8341,-1.9399,274.9,random,summer
1234,29.8341,23.9,11.0,231.46,0.29479,0.66186,30.7109,0.8767,363.08,random,summer
1235,30.7109,22.2,12.0,231.5,0.84056,0.13636,33.8169,3.106,49.99,random,summer
1236,33.8169,20.6,13.0,231.54,0.40286,0.06469,31.7645,-2.0524,208.63,random,summer
1237,31.7645,18.9,14.0,231.58,-0.55318,0.17291,27.7264,-4.0381,682.68,random,summer
1238,27.7264,19.1,15.0,231.62,0.60962,-0.66857,32.6798,4.9534,31.66,random,summer
1239,32.6798,19.2,16.0,231.67,-0.56525,0.89969,26.0834,-6.5964,924.84,random,summer
1240,26.0834,19.4,17.0,231.71,-0.51934,0.77922,26.0814,-0.002,784.0,random,summer
1241,26.0814,18.5,18.0,231.75,0.02691,-0.79115,29.0807,2.9993,45.9,random,summer
1242,29.0807,17.6,19.0,231.79,-0.44904,-0.65359,27.6009,-1.4799,159.37,random,summer
1243,27.6009,16.7,20.0,231.83,0.26044,-0.11615,28.5934,0.9926,14.94,random,summer
1244,28.5934,16.1,21.0,231.88,-0.70412,0.73815,23.7611,-4.8323,638.16,random,summer
1245,23.7611,15.6,22.0,231.92,0.70415,0.92104,30.7442,6.9831,153.35,random,summer
1246,30.7442,15.0,23.0,231.96,0.1426,-0.24816,27.4361,-3.308,9.19,random,summer
1247,27.4361,14.8,0.0,232.0,-0.71904,-0.07367,24.0985,-3.3376,336.66,random,summer
1248,24.0985,14.6,1.0,232.04,-0.11468,0.67031,25.8205,1.722,146.65,random,summer
1249,25.8205,14.4,2.0,232.08,0.34079,-0.37937,27.1726,1.3521,5.17,random,summer
1250,27.1726,13.3,3.0,232.12,-0.30381,0.92274,24.5125,-2.6601,259.91,random,summer
1251,24.5125,12.2,4.0,232.17,0.67078,0.48031,29.3026,4.7901,70.17,random,summer
1252,29.3026,11.1,5.0,232.21,0.17527,0.44778,26.7328,-2.5699,65.64,random,summer
1253,26.7328,11.5,6.0,232.25,0.26223,-0.71803,25.7324,-1.0003,0.55,random,summer
1254,25.7324,11.8,7.0,232.29,0.77095,0.37504,29.7439,4.0114,56.24,random,summer
1255,29.7439,12.2,8.0,232.33,-0.3219,0.57674,25.1661,-4.5778,290.01,random,summer
1256,25.1661,13.5,9.0,232.38,0.80013,-0.18246,30.6444,5.4783,11.82,random,summer
1257,30.6444,14.8,10.0,232.42,0.39774,-0.32894,29.6793,-0.9651,6.54,random,summer
1258,29.6793,16.1,11.0,232.46,-0.6499,0.05134,25.741,-3.9383,490.44,random,summer
1259,25.741,17.4,12.0,232.5,0.19611,0.90352,29.1985,3.4576,331.65,random,summer
1260,29.1985,18.7,13.0,232.54,0.31505,0.75364,30.2399,1.0414,289.73,random,summer
1261,30.2399,20.0,14.0,232.58,0.03844,0.92574,28.7873,-1.4526,505.33,random,summer
1262,28.7873,20.4,15.0,232.62,0.68445,0.19745,32.3831,3.5958,44.38,random,summer
1263,32.3831,20.7,16.0,232.67,0.14442,0.63284,29.408,-2.9751,349.06,random,summer
1264,29.408,21.1,17.0,232.71,0.86103,0.72267,33.1389,3.7309,110.58,random,summer
1265,33.1389,20.2,18.0,232.75,-0.95117,0.32244,24.0237,-9.1152,738.51,random,summer
1266,24.0237,19.2,19.0,232.79,-0.14732,0.93026,26.5114,2.4878,381.87,random,summer
1267,26.5114,18.3,20.0,232.83,-0.56724,-0.95225,27.7629,1.2515,26.93,random,summer
1268,27.7629,17.0,21.0,232.88,-0.86349,0.51632,23.0362,-4.7267,620.52,random,summer
1269,23.0362,15.7,22.0,232.92,-0.88107,0.66357,22.3615,-0.6747,616.5,random,summer
1270,22.3615,14.4,23.0,232.96,0.38273,0.88611,28.4223,6.0608,145.14,random,summer
1271,28.4223,13.7,0.0,233.0,-0.84434,0.13837,22.6715,-5.7507,385.28,random,summer
1272,22.6715,12.9,1.0,233.04,0.32864,-0.86635,25.4448,2.7732,0.1,random,summer
1273,25.4448,12.2,2.0,233.08,-0.60707,-0.00119,23.1638,-2.2809,190.38,random,summer
1274,23.1638,12.0,3.0,233.12,0.77978,0.12882,28.949,5.7852,31.11,random,summer
1275,28.949,11.9,4.0,233.17,-0.92561,0.16911,21.5311,-7.4179,348.56,random,summer
1276,21.5311,11.7,5.0,233.21,-0.42086,0.63189,23.2618,1.7307,145.28,random,summer
1277,23.2618,12.6,6.0,233.25,-0.36443,-0.66753,23.758,0.4962,11.81,random,summer
1278,23.758,13.5,7.0,233.29,-0.49454,-0.67726,23.8517,0.0937,47.29,random,summer
1279,23.8517,14.4,8.0,233.33,-0.26318,-0.08415,25.7258,1.8741,140.91,random,summer
1280,25.7258,15.9,9.0,233.38,-0.46668,-0.25499,26.0382,0.3124,251.23,random,summer
1281,26.0382,17.4,10.0,233.42,0.17325,0.94681,28.8502,2.8121,318.24,random,summer
1282,28.8502,18.9,11.0,233.46,-0.38972,-0.14599,28.0187,-0.8315,396.58,random,summer
1283,28.0187,20.7,12.0,233.5,0.24762,0.38795,30.5166,2.4978,304.27,random,summer
1284,30.5166,22.6,13.0,233.54,0.42246,0.58464,31.6351,1.1185,313.38,random,summer
1285,31.6351,24.4,14.0,233.58,0.59214,-0.65306,33.5294,1.8944,65.31,random,summer
1286,33.5294,23.9,15.0,233.62,0.40241,0.03719,31.9245,-1.605,217.25,random,summer
1287,31.9245,23.3,16.0,233.67,0.87444,0.17667,33.7441,1.8196,35.24,random,summer
1288,33.7441,22.8,17.0,233.71,0.0404,0.13925,29.8561,-3.888,350.91,random,summer
1289,29.8561,21.3,18.0,233.75,-0.45891,-0.43739,28.1503,-1.7058,293.79,random,summer
1290,28.1503,19.8,19.0,233.79,-0.64708,0.17677,25.6597,-2.4906,544.17,random,summer
1291,25.6597,18.3,20.0,233.83,0.88574,-0.11892,31.3495,5.6898,14.8,random,summer
1292,31.3495,17.4,21.0,233.88,-0.24285,-0.00268,26.8255,-4.524,242.6,random,summer
1293,26.8255,16.5,22.0,233.92,-0.54253,-0.06477,25.466,-1.3595,328.17,random,summer
1294,25.466,15.6,23.0,233.96,0.02448,0.37468,27.0746,1.6086,102.97,random,summer
1295,27.0746,15.4,0.0,234.0,0.80423,0.05113,30.3436,3.2689,25.12,random,summer
1296,30.3436,15.2,1.0,234.04,-0.16777,-0.15795,26.2096,-4.134,101.69,random,summer
1297,26.2096,15.0,2.0,234.08,0.16631,-0.09891,27.1866,0.977,15.83,random,summer
1298,27.1866,14.6,3.0,234.12,0.73873,0.41423,30.1095,2.9228,61.18,random,summer
1299,30.1095,14.3,4.0,234.17,-0.09241,-0.98022,26.1928,-3.9167,0.89,random,summer
1300,26.1928,13.9,5.0,234.21,-0.36212,-0.61062,25.1977,-0.9951,65.52,random,summer
1301,25.1977,14.1,6.0,234.25,-0.75128,0.6417,22.4702,-2.7275,454.87,random,summer
1302,22.4702,14.2,7.0,234.29,-0.62011,-0.15281,23.613,1.1427,200.69,random,summer
1303,23.613,14.4,8.0,234.33,0.85614,0.42022,31.2174,7.6044,61.96,random,summer
1304,31.2174,15.3,9.0,234.38,0.25411,0.36635,28.7584,-2.459,67.71,random,summer
1305,28.7584,16.3,10.0,234.42,-0.88856,0.46043,23.5938,-5.1645,698.17,random,summer
1306,23.5938,17.2,11.0,234.46,0.98918,-0.36452,32.0298,8.436,5.55,random,summer
1307,32.0298,18.5,12.0,234.5,-0.55266,-0.98571,30.7329,-1.2969,11.88,random,summer
1308,30.7329,19.8,13.0,234.54,0.4303,0.24729,30.6318,-0.1011,96.97,random,summer
1309,30.6318,21.1,14.0,234.58,-0.77304,0.32378,25.2299,-5.4019,702.59,random,summer
1310,25.2299,21.7,15.0,234.62,-0.73871,-0.15518,26.3285,1.0987,492.75,random,summer
1311,26.3285,22.2,16.0,234.67,0.62189,-0.43215,31.4716,5.143,3.96,random,summer
1312,31.4716,22.8,17.0,234.71,-0.89413,0.29978,24.4787,-6.9929,721.62,random,summer
1313,24.4787,21.3,18.0,234.75,0.78232,-0.39383,30.1772,5.6986,4.82,random,summer
1314,30.1772,19.8,19.0,234.79,-0.21001,0.78182,25.8957,-4.2816,317.78,random,summer
1315,25.8957,18.3,20.0,234.83,0.11009,-0.7423,27.2105,1.3148,0.44,random,summer
1316,27.2105,17.2,21.0,234.88,-0.31797,0.30722,25.1756,-2.0349,215.63,random,summer
1317,25.1756,16.1,22.0,234.92,-0.5217,-0.6839,25.2877,0.1121,95.32,random,summer
1318,25.2877,15.0,23.0,234.96,0.04474,0.57997,26.4033,1.1157,85.31,random,summer
1319,26.4033,14.4,0.0,235.0,-0.21148,-0.75309,25.2868,-1.1165,13.79,random,summer
1320,25.2868,13.9,1.0,235.04,-0.56557,0.69841,23.0534,-2.2335,320.55,random,summer
1321,23.0534,13.3,2.0,235.08,-0.2292,-0.53617,24.4591,1.4057,2.17,random,summer
1322,24.4591,12.4,3.0,235.12,0.56228,-0.73958,25.4211,0.962,0.45,random,summer
1323,25.4211,11.5,4.0,235.17,-0.55818,-0.02867,22.7821,-2.639,112.32,random,summer
1324,22.7821,10.6,5.0,235.21,0.26024,-0.48315,25.1983,2.4163,2.99,random,summer
1325,25.1983,12.6,6.0,235.25,-0.57802,-0.93639,23.6821,-1.5162,12.41,random,summer
1326,23.6821,14.7,7.0,235.29,-0.40929,-0.48379,23.9791,0.297,48.92,random,summer
1327,23.9791,16.7,8.0,235.33,0.9125,0.79057,31.8869,7.9078,124.18,random,summer
1328,31.8869,18.5,9.0,235.38,-0.68784,0.51758,24.3862,-7.5007,601.91,random,summer
1329,24.3862,20.4,10.0,235.42,0.98252,0.232,33.2271,8.8408,40.45,random,summer
1330,33.2271,22.2,11.0,235.46,0.30223,-0.42154,31.6451,-1.582,142.57,random,summer
1331,31.6451,23.9,12.0,235.5,0.32248,0.76515,31.1113,-0.5338,425.42,random,summer
1332,31.1113,25.5,13.0,235.54,-0.07188,-0.83491,33.8175,2.7062,121.55,random,summer
1333,33.8175,27.2,14.0,235.58,0.47825,-0.86377,34.9536,1.1361,55.49,random,summer
1334,34.9536,27.0,15.0,235.62,0.13709,-0.41912,32.6412,-2.3124,272.24,random,summer
1335,32.6412,26.9,16.0,235.67,2e-05,0.36573,30.2511,-2.3901,530.02,random,summer
1336,30.2511,26.7,17.0,235.71,0.32676,-0.57317,32.7024,2.4513,137.22,random,summer
1337,32.7024,24.3,18.0,235.75,-0.83731,-0.02758,26.5317,-6.1707,663.95,random,summer
1338,26.5317,21.8,19.0,235.79,0.04579,-0.44399,29.4251,2.8934,134.32,random,summer
1339,29.4251,19.4,20.0,235.83,0.03381,0.73055,28.1107,-1.3144,324.24,random,summer
1340,28.1107,17.9,21.0,235.88,0.72764,-0.39761,30.539,2.4283,4.73,random,summer
1341,30.539,16.5,22.0,235.92,0.23791,-0.58917,28.8192,-1.7198,12.84,random,summer
1342,28.8192,15.0,23.0,235.96,0.00367,0.99328,27.2209,-1.5982,298.69,random,summer
1343,27.2209,14.3,0.0,236.0,-0.93225,-0.73499,26.1745,-1.0465,187.07,random,summer
1344,26.1745,13.5,1.0,236.04,0.64283,0.78849,30.2198,4.0454,123.75,random,summer
1345,30.2198,12.8,2.0,236.08,0.96613,-0.22224,30.3019,0.082,10.18,random,summer
1346,30.3019,11.9,3.0,236.12,-0.94207,-0.01198,23.1314,-7.1704,445.63,random,summer
1347,23.1314,10.9,4.0,236.17,-0.02069,-0.61368,25.8475,2.7161,1.29,random,summer
1348,25.8475,10.0,5.0,236.21,-0.46884,0.61636,23.8385,-2.009,289.6,random,summer
1349,23.8385,13.0,6.0,236.25,0.10503,0.91942,26.863,3.0245,152.96,random,summer
1350,26.863,15.9,7.0,236.29,0.96603,-0.27656,30.2845,3.4215,8.19,random,summer
1351,30.2845,18.9,8.0,236.33,-0.13785,0.88043,26.8982,-3.3863,417.49,random,summer
1352,26.8982,21.7,9.0,236.38,-0.2766,0.27181,27.4657,0.5676,435.47,random,summer
1353,27.4657,24.4,10.0,236.42,-0.34833,0.34398,27.9229,0.4571,598.41,random,summer
1354,27.9229,27.2,11.0,236.46,-0.90948,0.24708,26.6265,-1.2964,949.5,random,summer
1355,26.6265,28.5,12.0,236.5,0.38543,-0.94558,35.3673,8.7408,28.13,random,summer
1356,35.3673,29.8,13.0,236.54,0.5171,0.10028,33.8255,-1.5417,327.18,random,summer
1357,33.8255,31.1,14.0,236.58,-0.49534,0.88791,28.1369,-5.6887,1166.99,random,summer
1358,28.1369,30.7,15.0,236.62,0.81446,0.24535,34.7373,6.6004,193.22,random,summer
1359,34.7373,30.4,16.0,236.67,0.29321,-0.99266,36.2465,1.5092,4.92,random,summer
1360,36.2465,30.0,17.0,236.71,0.74354,-0.07906,34.3007,-1.9459,143.07,random,summer
1361,34.3007,27.0,18.0,236.75,0.16107,-0.38784,31.411,-2.8897,205.5,random,summer
1362,31.411,24.1,19.0,236.79,-0.4325,-0.3319,29.0512,-2.3598,391.32,random,summer
1363,29.0512,21.1,20.0,236.83,-0.13989,0.67373,27.9915,-1.0597,516.5,random,summer
1364,27.9915,20.0,21.0,236.88,-0.49787,0.75705,25.9066,-2.0849,708.88,random,summer
1365,25.9066,18.9,22.0,236.92,-0.30388,-0.40673,27.9009,1.9943,223.24,random,summer
1366,27.9009,17.8,23.0,236.96,-0.09742,-0.13819,27.7821,-0.1188,182.17,random,summer
1367,27.7821,17.1,0.0,237.0,0.63012,0.16692,30.3784,2.5963,34.37,random,summer
1368,30.3784,16.3,1.0,237.04,-0.00929,-0.88035,28.3169,-2.0615,21.09,random,summer
1369,28.3169,15.6,2.0,237.08,-0.26986,-0.84961,27.6074,-0.7095,47.48,random,summer
1370,27.6074,15.0,3.0,237.12,0.91863,-0.89327,28.1663,0.559,0.06,random,summer
1371,28.1663,14.5,4.0,237.17,-0.61538,0.56127,23.9174,-4.249,465.04,random,summer
1372,23.9174,13.9,5.0,237.21,0.37879,0.23935,28.3715,4.4542,41.18,random,summer
1373,28.3715,16.3,6.0,237.25,0.26261,-0.69568,27.5661,-0.8055,0.67,random,summer
1374,27.5661,18.7,7.0,237.29,-0.92579,0.29433,23.1976,-4.3684,594.24,random,summer
1375,23.1976,21.1,8.0,237.33,0.54802,0.73612,31.1565,7.9589,113.19,random,summer
1376,31.1565,24.1,9.0,237.38,0.01428,-0.19097,30.0207,-1.1358,266.36,random,summer
1377,30.0207,27.0,10.0,237.42,0.31265,-0.99473,34.7918,4.771,2.76,random,summer
1378,34.7918,30.0,11.0,237.46,0.81943,-0.13616,35.2603,0.4686,157.62,random,summer
1379,35.2603,31.1,12.0,237.5,-0.00218,-0.50813,34.2323,-1.0281,355.72,random,summer
1380,34.2323,32.2,13.0,237.54,0.04165,-0.6674,35.8248,1.5926,277.08,random,summer
1381,35.8248,33.3,14.0,237.58,-0.07802,0.81912,31.0356,-4.7892,1005.65,random,summer
1382,31.0356,32.9,15.0,237.62,0.79456,-0.34911,36.3326,5.297,191.43,random,summer
1383,36.3326,32.6,16.0,237.67,0.48998,-0.19365,34.7423,-1.5903,315.61,random,summer
1384,34.7423,32.2,17.0,237.71,-0.00603,0.18388,31.8025,-2.9398,622.49,random,summer
1385,31.8025,30.0,18.0,237.75,0.92813,-0.95427,34.9067,3.1042,2.16,random,summer
1386,34.9067,27.8,19.0,237.79,-0.9728,-0.53901,30.0064,-4.9002,504.27,random,summer
1387,30.0064,25.6,20.0,237.83,-0.28015,-0.39206,30.3764,0.37,356.77,random,summer
1388,30.3764,25.0,21.0,237.88,-0.75308,-0.21375,28.0668,-2.3095,590.06,random,summer
1389,28.0668,24.5,22.0,237.92,-0.01005,0.76375,28.7872,0.7203,505.82,random,summer
1390,28.7872,23.9,23.0,237.96,-0.43053,-0.12232,27.9339,-0.8533,428.2,random,summer
1391,27.9339,22.0,0.0,238.0,-0.97685,0.91939,23.4327,-4.5012,1082.77,random,summer
1392,23.4327,20.2,1.0,238.04,-0.0616,-0.47797,28.4084,4.9757,120.57,random,summer
1393,28.4084,18.3,2.0,238.08,0.65354,-0.80229,29.5504,1.142,0.23,random,summer
1394,29.5504,17.6,3.0,238.12,-0.06966,-0.39665,27.7806,-1.7698,109.34,random,summer
1395,27.7806,16.8,4.0,238.17,-0.70128,0.77686,23.8139,-3.9667,659.94,random,summer
1396,23.8139,16.1,5.0,238.21,-0.28974,0.71786,25.5563,1.7424,351.25,random,summer
1397,25.5563,18.1,6.0,238.25,-0.76745,-0.31751,25.0173,-0.5391,325.42,random,summer
1398,25.0173,20.2,7.0,238.29,-0.20761,0.00575,26.6303,1.6131,198.55,random,summer
1399,26.6303,22.2,8.0,238.33,-0.81412,-0.26539,26.5478,-0.0826,483.02,random,summer
1400,26.5478,24.8,9.0,238.38,0.0014,0.69309,28.9542,2.4064,488.4,random,summer
1401,28.9542,27.4,10.0,238.42,-0.57386,0.02866,28.429,-0.5253,672.85,random,summer
1402,28.429,30.0,11.0,238.46,-0.77382,0.75807,26.5375,-1.8915,1196.02,random,summer
1403,26.5375,30.4,12.0,238.5,0.6644,-0.47712,35.0846,8.5471,145.53,random,summer
1404,35.0846,30.7,13.0,238.54,0.56277,0.25017,34.1174,-0.9672,370.82,random,summer
1405,34.1174,31.1,14.0,238.58,-0.96037,-0.25829,30.2354,-3.882,827.3,random,summer
1406,30.2354,30.7,15.0,238.62,0.83611,0.63027,34.9307,4.6953,293.87,random,summer
1407,34.9307,30.4,16.0,238.67,-0.62441,-0.62498,32.7432,-2.1875,402.94,random,summer
1408,32.7432,30.0,17.0,238.71,0.49918,0.92572,32.6533,-0.0899,495.68,random,summer
1409,32.6533,27.4,18.0,238.75,-0.59017,-0.73477,31.51,-1.1433,246.96,random,summer
1410,31.51,24.8,19.0,238.79,0.62771,0.83986,32.2294,0.7193,201.86,random,summer
1411,32.2294,22.2,20.0,238.83,0.23778,-0.96876,32.318,0.0887,11.01,random,summer
1412,32.318,21.5,21.0,238.88,0.52316,0.28652,31.4199,-0.8982,102.49,random,summer
1413,31.4199,20.7,22.0,238.92,0.47624,0.46246,30.9669,-0.4529,124.5,random,summer
1414,30.9669,20.0,23.0,238.96,-0.04338,0.69711,28.1846,-2.7824,428.92,random,summer
1415,28.1846,18.5,0.0,239.0,-0.1009,-0.32026,28.5821,0.3975,192.16,random,summer
1416,28.5821,17.1,1.0,239.04,-0.41275,0.81471,25.7388,-2.8433,591.76,random,summer
1417,25.7388,15.6,2.0,239.08,-0.2489,-0.89942,28.3748,2.6359,37.28,random,summer
1418,28.3748,14.7,3.0,239.12,-0.48735,0.43613,25.117,-3.2578,431.67,random,summer
1419,25.117,13.7,4.0,239.17,0.21267,-0.76617,27.5653,2.4483,0.34,random,summer
1420,27.5653,12.8,5.0,239.21,-0.14329,-0.5136,26.7316,-0.8337,67.88,random,summer
1421,26.7316,15.2,6.0,239.25,0.78463,-0.8157,28.4245,1.693,0.2,random,summer
1422,28.4245,17.6,7.0,239.29,0.78721,0.72758,31.6476,3.2231,111.53,random,summer
1423,31.6476,20.0,8.0,239.33,0.1309,-0.92572,31.5739,-0.0737,27.39,random,summer
1424,31.5739,22.6,9.0,239.38,0.86542,-0.2225,33.8422,2.2683,10.17,random,summer
1425,33.8422,25.2,10.0,239.42,-0.28515,0.02304,29.9621,-3.8801,582.06,random,summer
1426,29.9621,27.8,11.0,239.46,0.3099,-0.22785,33.4574,3.4953,319.76,random,summer
1427,33.4574,28.2,12.0,239.5,0.73593,-0.41048,35.96,2.5025,179.72,random,summer
1428,35.96,28.5,13.0,239.54,-0.74684,-0.82758,35.9775,0.0176,253.32,random,summer
1429,35.9775,28.9,14.0,239.58,0.35323,-0.71902,36.8001,0.8226,190.76,random,summer
1430,36.8001,28.2,15.0,239.62,-0.83284,-0.36424,31.8447,-4.9555,738.27,random,summer
1431,31.8447,27.4,16.0,239.67,0.73819,-0.42136,35.8101,3.9654,167.13,random,summer
1432,35.8101,26.7,17.0,239.71,-0.51329,0.92281,28.1508,-7.6593,1226.44,random,summer
1433,28.1508,25.2,18.0,239.75,-0.20003,0.96891,28.531,0.3802,846.14,random,summer
1434,28.531,23.7,19.0,239.79,0.36507,-0.81614,32.5982,4.0672,51.18,random,summer
1435,32.5982,22.2,20.0,239.83,-0.53463,0.28141,27.3883,-5.2099,690.5,random,summer
1436,27.3883,20.9,21.0,239.88,0.90546,0.92425,33.2984,5.9101,154.12,random,summer
1437,33.2984,19.6,22.0,239.92,0.77564,-0.85746,31.5699,-1.7285,0.11,random,summer
1438,31.5699,18.3,23.0,239.96,-0.71811,0.17431,26.0104,-5.5595,645.74,random,summer
1439,26.0104,18.0,0.0,240.0,0.67295,-0.98779,30.089,4.0786,0.0,random,summer
1440,30.089,17.8,1.0,240.04,0.83739,0.71941,32.1905,2.1015,109.95,random,summer
1441,32.1905,17.5,2.0,240.08,-0.49219,0.87606,25.2715,-6.919,656.44,random,summer
1442,25.2715,17.2,3.0,240.12,0.23218,0.40162,28.5459,3.2744,68.96,random,summer
1443,28.5459,16.1,4.0,240.17,-0.22217,0.78585,26.0579,-2.488,362.51,random,summer
1444,26.0579,15.0,5.0,240.21,0.94475,-0.67104,29.1456,3.0878,0.83,random,summer
1445,29.1456,13.9,6.0,240.25,-0.87581,0.0185,23.9368,-5.2089,483.5,random,summer
1446,23.9368,16.1,7.0,240.29,0.55193,-0.70619,28.779,4.8422,0.61,random,summer
1447,28.779,18.4,8.0,240.33,0.87331,0.46709,33.0327,4.2538,68.3,random,summer
1448,33.0327,20.6,9.0,240.38,0.02477,-0.18074,30.2895,-2.7433,284.01,random,summer
1449,30.2895,23.4,10.0,240.42,0.71754,0.08319,33.9074,3.618,159.07,random,summer
1450,33.9074,26.1,11.0,240.46,0.94377,-0.00891,35.8736,1.9662,145.44,random,summer
1451,35.8736,28.9,12.0,240.5,-0.29391,-0.44991,33.4632,-2.4105,486.75,random,summer
1452,33.4632,29.6,13.0,240.54,0.16861,-0.76079,36.8012,3.338,197.21,random,summer
1453,36.8012,30.4,14.0,240.58,0.73646,-0.00621,36.0909,-0.7103,328.32,random,summer
1454,36.0909,31.1,15.0,240.62,0.85306,0.72216,35.6965,-0.3944,421.22,random,summer
1455,35.6965,30.2,16.0,240.67,-0.32699,0.10002,31.3671,-4.3294,808.88,random,summer
1456,31.3671,29.2,17.0,240.71,0.74906,-0.78214,36.7138,5.3466,78.02,random,summer
1457,36.7138,28.3,18.0,240.75,-0.90346,0.97229,25.7783,-10.9354,1437.88,random,summer
1458,25.7783,27.4,19.0,240.79,-0.05394,0.30879,29.9269,4.1485,519.62,random,summer
1459,29.9269,26.5,20.0,240.83,0.60809,0.33243,32.4621,2.5352,149.05,random,summer
1460,32.4621,25.6,21.0,240.88,-0.87567,-0.68987,30.1946,-2.2674,320.63,random,summer
1461,30.1946,24.3,22.0,240.92,0.42286,-0.10319,31.3777,1.183,122.21,random,summer
1462,31.3777,23.0,23.0,240.96,-0.41989,-0.74557,30.3309,-1.0468,174.85,random,summer
1463,30.3309,21.7,0.0,241.0,-0.54417,0.86987,25.8388,-4.4921,828.23,random,summer
1464,25.8388,21.3,1.0,241.04,-0.42088,-0.04196,27.2551,1.4163,403.74,random,summer
1465,27.2551,21.0,2.0,241.08,-0.72453,-0.10405,26.0384,-1.2167,488.8,random,summer
1466,26.0384,20.6,3.0,241.12,-0.96891,-0.99506,29.3009,3.2625,5.08,random,summer
1467,29.3009,19.3,4.0,241.17,-0.64339,-0.08309,25.6102,-3.6907,406.06,random,summer
1468,25.6102,18.0,5.0,241.21,-0.93352,-0.9411,27.7431,2.1328,50.16,random,summer
1469,27.7431,16.7,6.0,241.25,-0.33694,0.02612,26.1496,-1.5934,262.58,random,summer
1470,26.1496,18.0,7.0,241.29,0.09122,0.94705,27.8155,1.6659,257.2,random,summer
